Date,"Country,Other",TotalCases,TotalDeaths,TotalRecovered,ActiveCases,TotCases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Active Cases/1M pop
2021-12-03,Pakistan,1286022,28753,1245155,12114,5666.0,127.0,22118750,97449.0,226977186,Asia,53.0
2021-12-04,Pakistan,1286825,28767,1245606,12452,5669.0,127.0,22211141,97841.0,227012401,Asia,55.0
2021-12-05,Pakistan,1287161,28777,1246464,11920,5670.0,127.0,22252342,98023.0,227012401,Asia,53.0
2021-11-29,Palau,8,,8,0,439.0,,11133,611166.0,18216,Australia/Oceania,
2021-11-30,Palau,8,,8,0,439.0,,11133,611166.0,18216,Australia/Oceania,
2021-12-01,Palau,8,,8,0,439.0,,11133,611166.0,18216,Australia/Oceania,
2021-12-02,Palau,8,,8,0,439.0,,11133,611166.0,18216,Australia/Oceania,
2021-12-03,Palau,8,,8,0,439.0,,11133,611166.0,18216,Australia/Oceania,
2021-12-04,Palau,8,,8,0,439.0,,14878,816710.0,18217,Australia/Oceania,
2021-12-05,Palau,8,,8,0,439.0,,14878,816710.0,18217,Australia/Oceania,
2021-11-29,Palestine,430083,4531,422661,2891,81631.0,860.0,2720854,516428.0,5268600,Asia,549.0
2021-11-30,Palestine,430443,4535,422781,3127,81700.0,861.0,2736577,519413.0,5268600,Asia,594.0
2021-12-01,Palestine,430443,4535,422781,3127,81700.0,861.0,2736577,519413.0,5268600,Asia,594.0
2021-12-02,Palestine,430803,4539,422901,3363,81758.0,861.0,2736577,519348.0,5269250,Asia,638.0
2021-12-03,Palestine,431398,4543,423549,3306,81866.0,862.0,2752068,522256.0,5269575,Asia,627.0
2021-12-04,Palestine,431863,4549,423981,3333,81939.0,863.0,2758039,523293.0,5270549,Asia,632.0
2021-12-05,Palestine,432265,4554,424172,3539,82015.0,864.0,2758039,523293.0,5270549,Asia,671.0
2021-11-29,Panama,477608,7362,467598,2648,108286.0,1669.0,4232560,959631.0,4410610,North America,600.0
2021-11-30,Panama,477742,7365,467826,2551,108317.0,1670.0,4236620,960552.0,4410610,North America,578.0
2021-12-01,Panama,477742,7365,467826,2551,108317.0,1670.0,4236620,960552.0,4410610,North America,578.0
2021-12-02,Panama,477990,7367,468000,2623,108364.0,1670.0,4244336,962220.0,4410982,North America,595.0
2021-12-03,Panama,478543,7371,468416,2756,108484.0,1671.0,4258361,965359.0,4411167,North America,625.0
2021-12-04,Panama,479053,7374,468838,2841,108586.0,1671.0,4270313,967947.0,4411724,North America,644.0
2021-12-05,Panama,479053,7374,468838,2841,108586.0,1671.0,4270313,967947.0,4411724,North America,644.0
2021-11-29,Papua New Guinea,35090,545,33884,661,3820.0,59.0,249149,27122.0,9186083,Australia/Oceania,72.0
2021-11-30,Papua New Guinea,35179,546,33989,644,3830.0,59.0,249149,27122.0,9186083,Australia/Oceania,70.0
2021-12-01,Papua New Guinea,35179,546,33989,644,3830.0,59.0,249149,27122.0,9186083,Australia/Oceania,70.0
2021-12-02,Papua New Guinea,35237,546,34115,576,3836.0,59.0,249149,27120.0,9187010,Australia/Oceania,63.0
2021-12-03,Papua New Guinea,35390,550,34322,518,3852.0,60.0,249149,27118.0,9187474,Australia/Oceania,56.0
2021-12-04,Papua New Guinea,35538,550,34555,433,3868.0,60.0,249149,27114.0,9188865,Australia/Oceania,47.0
2021-12-05,Papua New Guinea,35538,550,34555,433,3868.0,60.0,249149,27114.0,9188865,Australia/Oceania,47.0
2021-11-29,Paraguay,463001,16469,445723,809,63808.0,2270.0,1946045,268190.0,7256214,South America,111.0
2021-11-30,Paraguay,463058,16472,445793,793,63815.0,2270.0,1948511,268530.0,7256214,South America,109.0
2021-12-01,Paraguay,463058,16472,445793,793,63815.0,2270.0,1948511,268530.0,7256214,South America,109.0
2021-12-02,Paraguay,463121,16474,445856,791,63820.0,2270.0,1951099,268869.0,7256692,South America,109.0
2021-12-03,Paraguay,463260,16476,446002,782,63837.0,2270.0,1956252,269570.0,7256932,South America,108.0
2021-12-04,Paraguay,463372,16478,446159,735,63846.0,2270.0,1961558,270275.0,7257650,South America,101.0
2021-12-05,Paraguay,463427,16479,446234,714,63854.0,2271.0,1964163,270633.0,7257650,South America,98.0
2021-11-29,Peru,2234970,201144,,,66477.0,5983.0,20273392,603014.0,33620094,South America,9315.0
2021-11-30,Peru,2236351,201176,,,66518.0,5984.0,20314089,604225.0,33620094,South America,9355.0
2021-12-01,Peru,2236351,201176,,,66518.0,5984.0,20314089,604225.0,33620094,South America,9355.0
2021-12-02,Peru,2236351,201176,,,66513.0,5983.0,20314089,604180.0,33622605,South America,9354.0
2021-12-03,Peru,2241027,201326,,,66650.0,5988.0,20463224,608592.0,33623860,South America,9488.0
2021-12-04,Peru,2243415,201379,,,66713.0,5988.0,20555444,611267.0,33627626,South America,9557.0
2021-12-05,Peru,2245146,201421,,,66765.0,5990.0,20580665,612017.0,33627626,South America,9607.0
2021-11-29,Philippines,2832309,48501,2767480,16328,25370.0,434.0,24146328,216288.0,111639683,Asia,146.0
2021-11-30,Philippines,2832734,48545,2768389,15800,25374.0,435.0,24238501,217114.0,111639683,Asia,142.0
2021-12-01,Philippines,2832734,48545,2768389,15800,25374.0,435.0,24238501,217114.0,111639683,Asia,142.0
2021-12-02,Philippines,2832909,48712,2768839,15358,25374.0,436.0,24238501,217098.0,111647653,Asia,138.0
2021-12-03,Philippines,2833777,48987,2769587,15203,25381.0,439.0,24313150,217759.0,111651639,Asia,136.0
2021-12-04,Philippines,2834611,49386,2771277,13948,25385.0,442.0,24390103,218425.0,111663595,Asia,125.0
2021-12-05,Philippines,2835154,49499,2772107,13548,25390.0,443.0,24390103,218425.0,111663595,Asia,121.0
2021-11-29,Poland,3520987,83057,3022771,415159,93177.0,2198.0,24340316,644128.0,37788035,Europe,10987.0
2021-11-30,Poland,3540061,83583,3038451,418027,93682.0,2212.0,24340316,644128.0,37788035,Europe,11062.0
2021-12-01,Poland,3540061,83583,3038451,418027,93682.0,2212.0,24340316,644128.0,37788035,Europe,11062.0
2021-12-02,Poland,3569135,84154,3048528,436453,94452.0,2227.0,24433048,646585.0,37787809,Europe,11550.0
2021-12-03,Poland,3623451,85128,3091259,447064,95890.0,2253.0,24764134,655349.0,37787697,Europe,11831.0
2021-12-04,Poland,3671421,85675,3142265,443481,97160.0,2267.0,24870097,658159.0,37787358,Europe,11736.0
2021-12-05,Poland,3684671,85700,3167754,431217,97511.0,2268.0,24948630,660237.0,37787358,Europe,11412.0
2021-11-29,Portugal,1144342,18430,1071544,54368,112691.0,1815.0,21165845,2084342.0,10154691,Europe,5354.0
2021-11-30,Portugal,1147249,18441,1075237,53571,112977.0,1816.0,21283107,2095889.0,10154691,Europe,5275.0
2021-12-01,Portugal,1147249,18441,1075237,53571,112977.0,1816.0,21283107,2095889.0,10154691,Europe,5275.0
2021-12-02,Portugal,1151919,18458,1077683,55778,113439.0,1818.0,21283107,2095923.0,10154529,Europe,5493.0
2021-12-03,Portugal,1157352,18492,1082421,56439,113975.0,1821.0,21283107,2095939.0,10154448,Europe,5558.0
2021-12-04,Portugal,1166787,18537,1086887,61363,114907.0,1826.0,21858506,2152655.0,10154206,Europe,6043.0
2021-12-05,Portugal,1169003,18551,1088295,62157,115125.0,1827.0,21858506,2152655.0,10154206,Europe,6121.0
2021-11-29,Qatar,243290,611,240666,2013,86648.0,218.0,2987747,1064086.0,2807805,Asia,717.0
2021-11-30,Qatar,243447,611,240791,2045,86704.0,218.0,2993286,1066059.0,2807805,Asia,728.0
2021-12-01,Qatar,243447,611,240791,2045,86704.0,218.0,2993286,1066059.0,2807805,Asia,728.0
2021-12-02,Qatar,243607,611,240932,2064,86761.0,218.0,3000238,1068535.0,2807805,Asia,735.0
2021-12-03,Qatar,243912,611,241198,2103,86869.0,218.0,3011489,1072542.0,2807805,Asia,749.0
2021-12-04,Qatar,244223,611,241459,2153,86980.0,218.0,3022415,1076433.0,2807805,Asia,767.0
2021-12-05,Qatar,244387,611,241566,2210,87038.0,218.0,3027701,1078316.0,2807805,Asia,787.0
2021-11-29,R?nion,59048,381,56040,2627,65294.0,421.0,1347378,1489909.0,904336,Africa,2905.0
2021-11-30,R?nion,61188,384,57781,3023,67661.0,425.0,1347378,1489909.0,904336,Africa,3343.0
2021-12-01,R?nion,61188,384,57781,3023,67661.0,425.0,1347378,1489909.0,904336,Africa,3343.0
2021-12-02,R?nion,61188,384,57781,3023,67658.0,425.0,1347378,1489851.0,904371,Africa,3343.0
2021-12-03,R?nion,61188,384,57781,3023,67657.0,425.0,1347378,1489823.0,904388,Africa,3343.0
2021-12-04,R?nion,61188,384,57781,3023,67653.0,425.0,1347378,1489737.0,904440,Africa,3342.0
2021-12-05,R?nion,61188,384,57781,3023,67653.0,425.0,1347378,1489737.0,904440,Africa,3342.0
2021-11-29,Romania,1778045,56399,1683204,38442,93305.0,2960.0,15990674,839128.0,19056290,Europe,2017.0
2021-11-30,Romania,1779667,56529,1686752,36386,93390.0,2966.0,16019397,840636.0,19056290,Europe,1909.0
2021-12-01,Romania,1779667,56529,1686752,36386,93390.0,2966.0,16019397,840636.0,19056290,Europe,1909.0
2021-12-02,Romania,1780808,56626,1689184,34998,93453.0,2972.0,16037036,841592.0,19055592,Europe,1837.0
2021-12-03,Romania,1783630,56910,1695283,31437,93603.0,2987.0,16108574,845362.0,19055244,Europe,1650.0
2021-12-04,Romania,1786036,57099,1701727,27210,93735.0,2997.0,16166181,848431.0,19054198,Europe,1428.0
2021-12-05,Romania,1786839,57153,1703284,26402,93777.0,2999.0,16183286,849329.0,19054198,Europe,1386.0
2021-11-29,Russia,9604233,273964,8295811,1034458,65772.0,1876.0,224500000,1537430.0,146022882,Europe,7084.0
2021-11-30,Russia,9636881,275193,8329253,1032435,65996.0,1885.0,224900000,1540170.0,146022882,Europe,7070.0
2021-12-01,Russia,9636881,275193,8329253,1032435,65996.0,1885.0,224900000,1540170.0,146022882,Europe,7070.0
2021-12-02,Russia,9669718,276419,8364932,1028367,66220.0,1893.0,225500000,1544275.0,146023223,Europe,7042.0
2021-12-03,Russia,9736037,278857,8436631,1020549,66675.0,1910.0,226800000,1553176.0,146023393,Europe,6989.0
2021-12-04,Russia,9801613,281278,8502406,1017929,67123.0,1926.0,228000000,1561388.0,146023904,Europe,6971.0
2021-12-05,Russia,9833749,282462,8530476,1020811,67343.0,1934.0,228500000,1564812.0,146023904,Europe,6991.0
2021-11-29,Rwanda,100344,1342,45521,53481,7486.0,100.0,3471879,259003.0,13404774,Africa,3990.0
2021-11-30,Rwanda,100349,1342,45522,53485,7486.0,100.0,3480201,259624.0,13404774,Africa,3990.0
2021-12-01,Rwanda,100349,1342,45522,53485,7486.0,100.0,3480201,259624.0,13404774,Africa,3990.0
2021-12-02,Rwanda,100362,1343,45522,53497,7486.0,100.0,3488714,260225.0,13406534,Africa,3990.0
2021-12-03,Rwanda,100391,1343,45522,53526,7488.0,100.0,3511198,261885.0,13407414,Africa,3992.0
2021-12-04,Rwanda,100414,1343,45522,53549,7488.0,100.0,3557771,265306.0,13410053,Africa,3993.0
2021-12-05,Rwanda,100429,1343,45522,53564,7489.0,100.0,3569759,266200.0,13410053,Africa,3994.0
2021-11-29,S. Korea,444200,3580,393617,47003,8654.0,70.0,15804065,307882.0,51331529,Asia,916.0
2021-11-30,S. Korea,447230,3624,396070,47536,8713.0,71.0,15804065,307882.0,51331529,Asia,926.0
2021-12-01,S. Korea,452350,3658,398323,50369,8812.0,71.0,15804065,307882.0,51331529,Asia,981.0
2021-12-02,S. Korea,452350,3658,398323,50369,8812.0,71.0,15804065,307881.0,51331769,Asia,981.0
2021-12-03,S. Korea,462555,3739,403419,55397,9011.0,73.0,15804065,307880.0,51331890,Asia,1079.0
2021-12-04,S. Korea,473034,3852,407175,62007,9215.0,75.0,15804065,307878.0,51332250,Asia,1208.0
2021-12-05,S. Korea,477358,3893,409041,64424,9299.0,76.0,15804065,307878.0,51332250,Asia,1255.0
2021-11-29,Saint Kitts and Nevis,2782,28,2732,22,51777.0,521.0,56538,1052261.0,53730,North America,409.0
2021-11-30,Saint Kitts and Nevis,2786,28,2738,20,51852.0,521.0,56538,1052261.0,53730,North America,372.0
2021-12-01,Saint Kitts and Nevis,2786,28,2738,20,51852.0,521.0,56538,1052261.0,53730,North America,372.0
2021-12-02,Saint Kitts and Nevis,2786,28,2742,16,51850.0,521.0,56774,1056614.0,53732,North America,298.0
2021-12-03,Saint Kitts and Nevis,2789,28,2749,12,51904.0,521.0,56774,1056575.0,53734,North America,223.0
2021-12-04,Saint Kitts and Nevis,2790,28,2749,13,51920.0,521.0,57035,1061373.0,53737,North America,242.0
2021-12-05,Saint Kitts and Nevis,2790,28,2751,11,51920.0,521.0,57035,1061373.0,53737,North America,205.0
2021-11-29,Saint Lucia,12989,280,12592,117,70282.0,1515.0,100038,541293.0,184813,North America,633.0
2021-11-30,Saint Lucia,13000,280,12607,113,70341.0,1515.0,100242,542397.0,184813,North America,611.0
2021-12-01,Saint Lucia,13000,280,12607,113,70341.0,1515.0,100242,542397.0,184813,North America,611.0
2021-12-02,Saint Lucia,13017,280,12614,123,70432.0,1515.0,100538,543987.0,184817,North America,666.0
2021-12-03,Saint Lucia,13027,282,12636,109,70485.0,1526.0,100741,545079.0,184819,North America,590.0
2021-12-04,Saint Lucia,13034,282,12639,113,70520.0,1526.0,101066,546817.0,184826,North America,611.0
2021-12-05,Saint Lucia,13048,282,12644,122,70596.0,1526.0,101304,548105.0,184826,North America,660.0
2021-11-29,Saint Martin,3949,56,1399,2494,99732.0,1414.0,54303,1371426.0,39596,North America,62986.0
2021-11-30,Saint Martin,3949,56,1399,2494,99732.0,1414.0,54303,1371426.0,39596,North America,62986.0
2021-12-01,Saint Martin,3949,56,1399,2494,99732.0,1414.0,54303,1371426.0,39596,North America,62986.0
2021-12-02,Saint Martin,3973,56,1399,2518,100328.0,1414.0,54303,1371288.0,39600,North America,63586.0
2021-12-03,Saint Martin,3973,56,1399,2518,100323.0,1414.0,54303,1371219.0,39602,North America,63583.0
2021-12-04,Saint Martin,3973,56,1399,2518,100311.0,1414.0,54303,1371046.0,39607,North America,63575.0
2021-12-05,Saint Martin,3973,56,1399,2518,100311.0,1414.0,54303,1371046.0,39607,North America,63575.0
2021-11-29,Saint Pierre Miquelon,59,,32,27,10254.0,,11864,2061870.0,5754,North America,4692.0
2021-11-30,Saint Pierre Miquelon,59,,32,27,10254.0,,11864,2061870.0,5754,North America,4692.0
2021-12-01,Saint Pierre Miquelon,59,,32,27,10254.0,,11864,2061870.0,5754,North America,4692.0
2021-12-02,Saint Pierre Miquelon,59,,32,27,10254.0,,11864,2061870.0,5754,North America,4692.0
2021-12-03,Saint Pierre Miquelon,59,,32,27,10254.0,,11864,2061870.0,5754,North America,4692.0
2021-12-04,Saint Pierre Miquelon,86,,49,37,14946.0,,11864,2061870.0,5754,North America,6430.0
2021-12-05,Saint Pierre Miquelon,86,,49,37,14946.0,,11864,2061870.0,5754,North America,6430.0
2021-11-29,San Marino,5979,93,5610,276,175688.0,2733.0,90716,2665609.0,34032,Europe,8110.0
2021-11-30,San Marino,5979,93,5610,276,175688.0,2733.0,90716,2665609.0,34032,Europe,8110.0
2021-12-01,San Marino,5979,93,5610,276,175688.0,2733.0,90716,2665609.0,34032,Europe,8110.0
2021-12-02,San Marino,5979,93,5610,276,175688.0,2733.0,90716,2665609.0,34032,Europe,8110.0
2021-12-03,San Marino,5979,93,5610,276,175688.0,2733.0,90716,2665609.0,34032,Europe,8110.0
2021-12-04,San Marino,5979,93,5610,276,175682.0,2733.0,90716,2665531.0,34033,Europe,8110.0
2021-12-05,San Marino,6217,94,5772,351,182676.0,2762.0,93080,2734993.0,34033,Europe,10314.0
2021-11-29,Sao Tome and Principe,3731,56,3675,0,16590.0,249.0,14689,65313.0,224900,Africa,
2021-11-30,Sao Tome and Principe,3731,56,3675,0,16590.0,249.0,14689,65313.0,224900,Africa,
2021-12-01,Sao Tome and Principe,3731,56,3675,0,16590.0,249.0,14689,65313.0,224900,Africa,
2021-12-02,Sao Tome and Principe,3731,56,3675,0,16588.0,249.0,14689,65307.0,224922,Africa,
2021-12-03,Sao Tome and Principe,3732,56,3675,1,16592.0,249.0,14689,65304.0,224933,Africa,4.0
2021-12-04,Sao Tome and Principe,3733,56,3675,2,16594.0,249.0,14934,66383.0,224967,Africa,9.0
2021-12-05,Sao Tome and Principe,3733,56,3675,2,16594.0,249.0,14934,66383.0,224967,Africa,9.0
2021-11-29,Saudi Arabia,549720,8834,538885,2001,15451.0,248.0,31078369,873505.0,35578933,Asia,56.0
2021-11-30,Saudi Arabia,549752,8836,538913,2003,15452.0,248.0,31494154,885191.0,35578933,Asia,56.0
2021-12-01,Saudi Arabia,549752,8836,538913,2003,15452.0,248.0,31494154,885191.0,35578933,Asia,56.0
2021-12-02,Saudi Arabia,549786,8837,538939,2010,15451.0,248.0,31538438,886362.0,35581898,Asia,56.0
2021-12-03,Saudi Arabia,549848,8840,538990,2018,15452.0,248.0,31610540,888351.0,35583380,Asia,57.0
2021-12-04,Saudi Arabia,549912,8844,539056,2012,15452.0,249.0,31698370,890708.0,35587827,Asia,57.0
2021-12-05,Saudi Arabia,549955,8845,539082,2028,15453.0,249.0,31741301,891915.0,35587827,Asia,57.0
2021-11-29,Senegal,73987,1885,72088,14,4261.0,109.0,873259,50286.0,17365747,Africa,0.8
2021-11-30,Senegal,73987,1885,72091,11,4261.0,109.0,874023,50330.0,17365747,Africa,0.6
2021-12-01,Senegal,73987,1885,72091,11,4261.0,109.0,874023,50330.0,17365747,Africa,0.6
2021-12-02,Senegal,73990,1885,72093,12,4260.0,109.0,875252,50394.0,17368166,Africa,0.7
2021-12-03,Senegal,74007,1886,72096,25,4261.0,109.0,877339,50511.0,17369376,Africa,1.0
2021-12-04,Senegal,74024,1886,72103,35,4261.0,109.0,880611,50688.0,17373005,Africa,2.0
2021-12-05,Senegal,74031,1886,72107,38,4261.0,109.0,881978,50767.0,17373005,Africa,2.0
2021-11-29,Serbia,1252573,11637,1189492,51444,144179.0,1339.0,6797349,782417.0,8687629,Europe,5922.0
2021-11-30,Serbia,1254845,11691,1193265,49889,144440.0,1346.0,6814207,784358.0,8687629,Europe,5743.0
2021-12-01,Serbia,1254845,11691,1193265,49889,144440.0,1346.0,6814207,784358.0,8687629,Europe,5743.0
2021-12-02,Serbia,1257025,11744,1196695,48586,144695.0,1352.0,6830241,786220.0,8687438,Europe,5593.0
2021-12-03,Serbia,1260806,11837,1202858,46111,145131.0,1363.0,6860373,789698.0,8687342,Europe,5308.0
2021-12-04,Serbia,1263663,11917,1210147,41599,145465.0,1372.0,6881800,792190.0,8687055,Europe,4789.0
2021-12-05,Serbia,1265228,11955,1213325,39948,145645.0,1376.0,6895637,793783.0,8687055,Europe,4599.0
2021-11-29,Sierra Leone,6402,121,,,780.0,15.0,160729,19587.0,8205759,Africa,230.0
2021-11-30,Sierra Leone,6402,121,,,780.0,15.0,160729,19587.0,8205759,Africa,230.0
2021-12-01,Sierra Leone,6402,121,,,780.0,15.0,160729,19587.0,8205759,Africa,230.0
2021-12-02,Sierra Leone,6402,121,,,780.0,15.0,160729,19585.0,8206647,Africa,230.0
2021-12-03,Sierra Leone,6402,121,,,780.0,15.0,160729,19584.0,8207091,Africa,230.0
2021-12-04,Sierra Leone,6402,121,,,780.0,15.0,160729,19581.0,8208424,Africa,230.0
2021-12-05,Sierra Leone,6402,121,,,780.0,15.0,160729,19581.0,8208424,Africa,230.0
2021-11-29,Singapore,263486,710,250134,12642,44543.0,120.0,21098774,3566802.0,5915319,Asia,2137.0
2021-11-30,Singapore,264725,718,251533,12474,44752.0,121.0,21098774,3566802.0,5915319,Asia,2109.0
2021-12-01,Singapore,264725,718,251533,12474,44752.0,121.0,21098774,3566802.0,5915319,Asia,2109.0
2021-12-02,Singapore,266049,726,253068,12255,44974.0,123.0,21098774,3566651.0,5915570,Asia,2072.0
2021-12-03,Singapore,267916,744,256517,10655,45289.0,126.0,21098774,3566575.0,5915696,Asia,1801.0
2021-12-04,Singapore,269211,759,259556,8896,45505.0,128.0,21098774,3566348.0,5916073,Asia,1504.0
2021-12-05,Singapore,269873,763,260754,8356,45617.0,129.0,21098774,3566348.0,5916073,Asia,1412.0
2021-11-29,Sint Maarten,4584,75,4485,24,105227.0,1722.0,62056,1424512.0,43563,North America,551.0
2021-11-30,Sint Maarten,4588,75,4488,25,105319.0,1722.0,62056,1424512.0,43563,North America,574.0
2021-12-01,Sint Maarten,4588,75,4488,25,105319.0,1722.0,62056,1424512.0,43563,North America,574.0
2021-12-02,Sint Maarten,4593,75,4490,28,105426.0,1722.0,62056,1424414.0,43566,North America,643.0
2021-12-03,Sint Maarten,4594,75,4503,16,105447.0,1721.0,62056,1424381.0,43567,North America,367.0
2021-12-04,Sint Maarten,4598,75,4504,19,105529.0,1721.0,62056,1424250.0,43571,North America,436.0
2021-12-05,Sint Maarten,4608,75,4508,25,105758.0,1721.0,62056,1424250.0,43571,North America,574.0
2021-11-29,Slovakia,673015,14341,549171,109503,123187.0,2625.0,4563162,835227.0,5463379,Europe,20043.0
2021-11-30,Slovakia,680084,14418,555525,110141,124480.0,2639.0,4585219,839264.0,5463379,Europe,20160.0
2021-12-01,Slovakia,680084,14418,555448,110218,124480.0,2639.0,4585219,839264.0,5463379,Europe,20174.0
2021-12-02,Slovakia,689618,14503,563790,111325,126225.0,2655.0,4613592,844455.0,5463393,Europe,20377.0
2021-12-03,Slovakia,712749,14696,578636,119417,130459.0,2690.0,4678940,856415.0,5463400,Europe,21858.0
2021-12-04,Slovakia,729475,14826,595369,119280,133520.0,2714.0,4724312,864717.0,5463422,Europe,21832.0
2021-12-05,Slovakia,732495,14900,599858,117737,134073.0,2727.0,4732283,866176.0,5463422,Europe,21550.0
2021-11-29,Slovenia,418416,5208,374784,38424,201225.0,2505.0,1930036,928196.0,2079342,Europe,18479.0
2021-11-30,Slovenia,420898,5224,378536,37138,202419.0,2512.0,1936323,931219.0,2079342,Europe,17860.0
2021-12-01,Slovenia,420898,5224,378536,37138,202419.0,2512.0,1936323,931219.0,2079342,Europe,17860.0
2021-12-02,Slovenia,423163,5240,382804,35119,203508.0,2520.0,1943313,934580.0,2079343,Europe,16889.0
2021-12-03,Slovenia,427037,5272,389959,31806,205371.0,2535.0,1955101,940249.0,2079344,Europe,15296.0
2021-12-04,Slovenia,430064,5303,395415,29346,206827.0,2550.0,1963636,944353.0,2079346,Europe,14113.0
2021-12-05,Slovenia,430839,5317,396791,28731,207199.0,2557.0,1965493,945246.0,2079346,Europe,13817.0
2021-11-29,Solomon Islands,20,,20,0,28.0,,4500,6332.0,710627,Australia/Oceania,
2021-11-30,Solomon Islands,20,,20,0,28.0,,4500,6332.0,710627,Australia/Oceania,
2021-12-01,Solomon Islands,20,,20,0,28.0,,4500,6332.0,710627,Australia/Oceania,
2021-12-02,Solomon Islands,20,,20,0,28.0,,4500,6332.0,710720,Australia/Oceania,
2021-12-03,Solomon Islands,20,,20,0,28.0,,4500,6331.0,710766,Australia/Oceania,
2021-12-04,Solomon Islands,20,,20,0,28.0,,4500,6330.0,710904,Australia/Oceania,
2021-12-05,Solomon Islands,20,,20,0,28.0,,4500,6330.0,710904,Australia/Oceania,
2021-11-29,Somalia,23016,1327,12046,9643,1393.0,80.0,262138,15870.0,16517979,Africa,584.0
2021-11-30,Somalia,23016,1327,12046,9643,1393.0,80.0,262138,15870.0,16517979,Africa,584.0
2021-12-01,Somalia,23016,1327,12046,9643,1393.0,80.0,262138,15870.0,16517979,Africa,584.0
2021-12-02,Somalia,23016,1327,12046,9643,1393.0,80.0,262138,15868.0,16520411,Africa,584.0
2021-12-03,Somalia,23051,1331,12325,9395,1395.0,81.0,262138,15866.0,16521628,Africa,569.0
2021-12-04,Somalia,23051,1331,12325,9395,1395.0,81.0,262138,15863.0,16525276,Africa,569.0
2021-12-05,Somalia,23051,1331,12325,9395,1395.0,81.0,262138,15863.0,16525276,Africa,569.0
2021-11-29,South Africa,2963679,89822,2849439,24418,49097.0,1488.0,19434381,321952.0,60364210,Africa,405.0
2021-11-30,South Africa,2968052,89843,2849558,28651,49169.0,1488.0,19477054,322659.0,60364210,Africa,475.0
2021-12-01,South Africa,2968052,89843,2849558,28651,49169.0,1488.0,19477054,322659.0,60364210,Africa,475.0
2021-12-02,South Africa,2976613,89871,2850142,36600,49308.0,1489.0,19529031,323498.0,60368296,Africa,606.0
2021-12-03,South Africa,3004203,89940,2852898,61365,49763.0,1490.0,19646423,325432.0,60370339,Africa,1016.0
2021-12-04,South Africa,3031694,89966,2858144,83584,50213.0,1490.0,19761834,327310.0,60376468,Africa,1384.0
2021-12-05,South Africa,3038075,89975,2861372,86728,50319.0,1490.0,19785993,327710.0,60376468,Africa,1436.0
2021-11-29,South Sudan,12755,133,12463,159,1121.0,12.0,267096,23473.0,11378990,Africa,14.0
2021-11-30,South Sudan,12758,133,12463,162,1121.0,12.0,267531,23511.0,11378990,Africa,14.0
2021-12-01,South Sudan,12758,133,12463,162,1121.0,12.0,267531,23511.0,11378990,Africa,14.0
2021-12-02,South Sudan,12758,133,12463,162,1121.0,12.0,267531,23509.0,11379707,Africa,14.0
2021-12-03,South Sudan,12758,133,12463,162,1121.0,12.0,267531,23509.0,11380066,Africa,14.0
2021-12-04,South Sudan,12758,133,12463,162,1121.0,12.0,267531,23507.0,11381141,Africa,14.0
2021-12-05,South Sudan,12823,133,12463,227,1127.0,12.0,267531,23507.0,11381141,Africa,20.0
2021-11-29,Spain,5153923,88008,4920879,145036,110173.0,1881.0,66213858,1415420.0,46780367,Europe,3100.0
2021-11-30,Spain,5164184,88052,4923140,152992,110392.0,1882.0,66213858,1415420.0,46780367,Europe,3270.0
2021-12-01,Spain,5164184,88052,4923140,152992,110392.0,1882.0,66213858,1415420.0,46780367,Europe,3270.0
2021-12-02,Spain,5174720,88080,4924551,162089,110617.0,1883.0,66213858,1415417.0,46780466,Europe,3465.0
2021-12-03,Spain,5202958,88159,4927391,187408,111221.0,1885.0,66213858,1415415.0,46780515,Europe,4006.0
2021-12-04,Spain,5202958,88159,4927391,187408,111220.0,1885.0,66213858,1415411.0,46780663,Europe,4006.0
2021-12-05,Spain,5202958,88159,4927391,187408,111220.0,1885.0,66213858,1415411.0,46780663,Europe,4006.0
2021-11-29,Sri Lanka,563267,14328,529662,19277,26150.0,665.0,5640979,261883.0,21540081,Asia,895.0
2021-11-30,Sri Lanka,563989,14346,529662,19981,26183.0,666.0,5640979,261883.0,21540081,Asia,928.0
2021-12-01,Sri Lanka,563989,14346,529662,19981,26183.0,666.0,5640979,261883.0,21540081,Asia,928.0
2021-12-02,Sri Lanka,564733,14372,540783,9578,26217.0,667.0,5661108,262811.0,21540570,Asia,445.0
2021-12-03,Sri Lanka,566196,14419,541536,10241,26285.0,669.0,5661108,262808.0,21540815,Asia,475.0
2021-12-04,Sri Lanka,567682,14461,542326,10895,26353.0,671.0,5661108,262799.0,21541549,Asia,506.0
2021-12-05,Sri Lanka,568423,14484,542688,11251,26387.0,672.0,5695096,264377.0,21541549,Asia,522.0
2021-11-29,St. Barth,1601,6,,,161391.0,605.0,56491,5694657.0,9920,North America,114214.0
2021-11-30,St. Barth,1601,6,,,161391.0,605.0,56491,5694657.0,9920,North America,114214.0
2021-12-01,St. Barth,1601,6,,,161391.0,605.0,56491,5694657.0,9920,North America,114214.0
2021-12-02,St. Barth,1603,6,,,161593.0,605.0,56491,5694657.0,9920,North America,114415.0
2021-12-03,St. Barth,1603,6,,,161593.0,605.0,56491,5694657.0,9920,North America,114415.0
2021-12-04,St. Barth,1603,6,,,161593.0,605.0,56491,5694657.0,9920,North America,114415.0
